,index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3826,7619,883,9/1/2015 08:46:04,9/1/2015 09:00:48,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,21244,Subscriber,1970.0,1
3827,7620,593,9/1/2015 08:46:03,9/1/2015 08:55:57,446,W 24 St & 7 Ave,40.74487634,-73.99529885,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19908,Customer,,0
3828,7621,454,9/1/2015 08:46:04,9/1/2015 08:53:39,355,Bayard St & Baxter St,40.71602118,-73.99974372,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,23143,Subscriber,1988.0,1
3829,7622,1146,9/1/2015 08:46:06,9/1/2015 09:05:12,359,E 47 St & Park Ave,40.75510267,-73.97498696,116,W 17 St & 8 Ave,40.74177603,-74.00149746,22907,Subscriber,1976.0,1
3830,7623,614,9/1/2015 08:46:07,9/1/2015 08:56:21,440,E 45 St & 3 Ave,40.75255434,-73.97282625,533,Broadway & W 39 St,40.75299641,-73.98721619,24147,Subscriber,1990.0,2
3831,7624,1467,9/1/2015 08:46:07,9/1/2015 09:10:35,484,W 44 St & 5 Ave,40.75500254,-73.98014437,426,West St & Chambers St,40.71754834,-74.01322069,23272,Subscriber,1979.0,1
3832,7627,435,9/1/2015 08:46:11,9/1/2015 08:53:27,279,Peck Slip & Front St,40.707873,-74.00166999999999,304,Broadway & Battery Pl,40.70463334,-74.01361706,18693,Subscriber,1975.0,1
3833,7628,672,9/1/2015 08:46:11,9/1/2015 08:57:23,545,E 23 St & 1 Ave,40.736502,-73.97809472,474,5 Ave & E 29 St,40.7451677,-73.98683077,23375,Subscriber,1956.0,1
3834,7630,383,9/1/2015 08:46:14,9/1/2015 08:52:37,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,492,W 33 St & 7 Ave,40.75019995,-73.99093085,22644,Subscriber,1984.0,1
3835,7632,778,9/1/2015 08:46:16,9/1/2015 08:59:14,332,Cherry St,40.71219906,-73.97948148,332,Cherry St,40.71219906,-73.97948148,18630,Subscriber,1972.0,2
3836,7634,296,9/1/2015 08:46:17,9/1/2015 08:51:13,447,8 Ave & W 52 St,40.76370739,-73.9851615,523,W 38 St & 8 Ave,40.75466591,-73.99138152,23236,Subscriber,1975.0,1
3837,7636,472,9/1/2015 08:46:24,9/1/2015 08:54:16,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,17541,Subscriber,1983.0,2
3838,7637,392,9/1/2015 08:46:24,9/1/2015 08:52:57,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,15530,Subscriber,1990.0,2
3839,7639,592,9/1/2015 08:46:25,9/1/2015 08:56:17,238,Bank St & Washington St,40.7361967,-74.00859207,426,West St & Chambers St,40.71754834,-74.01322069,20781,Subscriber,1981.0,1
3840,7640,1347,9/1/2015 08:46:26,9/1/2015 09:08:53,322,Clinton St & Tillary St,40.696191999999996,-73.991218,260,Broad St & Bridge St,40.70365182,-74.01167797,19337,Subscriber,1953.0,1
3841,7641,580,9/1/2015 08:46:26,9/1/2015 08:56:07,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,505,6 Ave & W 33 St,40.74901271,-73.98848395,23963,Subscriber,1970.0,1
3842,7644,253,9/1/2015 08:46:25,9/1/2015 08:50:38,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,18101,Subscriber,1970.0,1
3843,7646,210,9/1/2015 08:46:31,9/1/2015 08:50:01,546,E 30 St & Park Ave S,40.74444921,-73.98303529,444,Broadway & W 24 St,40.742354299999995,-73.98915076,22582,Subscriber,1990.0,1
3844,7651,188,9/1/2015 08:46:34,9/1/2015 08:49:43,250,Lafayette St & Jersey St,40.72456089,-73.99565293,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17331,Subscriber,1979.0,1
3845,7652,277,9/1/2015 08:46:35,9/1/2015 08:51:13,253,W 13 St & 5 Ave,40.73543934,-73.99453948,335,Washington Pl & Broadway,40.72903917,-73.99404649,16968,Subscriber,1952.0,1
3846,7656,723,9/1/2015 08:46:39,9/1/2015 08:58:43,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19247,Subscriber,1969.0,1
3847,7657,1600,9/1/2015 08:46:39,9/1/2015 09:13:20,453,W 22 St & 8 Ave,40.74475148,-73.99915362,306,Cliff St & Fulton St,40.70823502,-74.00530063,20591,Subscriber,1964.0,1
3848,7659,1283,9/1/2015 08:46:42,9/1/2015 09:08:05,470,W 20 St & 8 Ave,40.74345335,-74.00004031,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15413,Customer,,0
3849,7660,621,9/1/2015 08:46:40,9/1/2015 08:57:01,401,Allen St & Rivington St,40.72019576,-73.98997825,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15675,Subscriber,1988.0,1
3850,7661,726,9/1/2015 08:46:43,9/1/2015 08:58:50,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,19849,Subscriber,1976.0,1
3851,7663,1741,9/1/2015 08:46:41,9/1/2015 09:15:43,516,E 47 St & 1 Ave,40.75206862,-73.96784384,328,Watts St & Greenwich St,40.72405549,-74.00965965,23394,Subscriber,1969.0,1
3852,7664,1843,9/1/2015 08:46:42,9/1/2015 09:17:25,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,530,11 Ave & W 59 St,40.771522,-73.99054100000001,18472,Customer,,0
3853,7665,494,9/1/2015 08:46:42,9/1/2015 08:54:57,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,22099,Subscriber,1979.0,1
3854,7666,503,9/1/2015 08:46:43,9/1/2015 08:55:06,294,Washington Square E,40.73049393,-73.99572140000001,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,23956,Subscriber,1983.0,2
3855,7668,427,9/1/2015 08:46:45,9/1/2015 08:53:53,2009,Catherine St & Monroe St,40.71117444,-73.99682619,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21276,Subscriber,1961.0,2
3856,7669,124,9/1/2015 08:46:47,9/1/2015 08:48:51,329,Greenwich St & N Moore St,40.72043411,-74.01020609,276,Duane St & Greenwich St,40.71748752,-74.0104554,23670,Subscriber,1979.0,1
3857,7671,565,9/1/2015 08:46:49,9/1/2015 08:56:14,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,17751,Subscriber,1958.0,2
3858,7672,138,9/1/2015 08:46:50,9/1/2015 08:49:08,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,17359,Subscriber,1976.0,1
3859,7673,518,9/1/2015 08:46:52,9/1/2015 08:55:31,486,Broadway & W 29 St,40.7462009,-73.98855723,357,E 11 St & Broadway,40.73261787,-73.99158043,23359,Subscriber,1977.0,1
3860,7674,575,9/1/2015 08:46:50,9/1/2015 08:56:25,328,Watts St & Greenwich St,40.72405549,-74.00965965,195,Liberty St & Broadway,40.70905623,-74.01043382,19950,Customer,,0
3861,7676,131,9/1/2015 08:46:52,9/1/2015 08:49:04,153,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,517,Pershing Square South,40.751581,-73.97791,15357,Subscriber,1990.0,1
3862,7677,360,9/1/2015 08:46:52,9/1/2015 08:52:52,523,W 38 St & 8 Ave,40.75466591,-73.99138152,450,W 49 St & 8 Ave,40.76227205,-73.98788205,23974,Subscriber,1964.0,1
3863,7678,504,9/1/2015 08:46:53,9/1/2015 08:55:18,128,MacDougal St & Prince St,40.72710258,-74.00297088,285,Broadway & E 14 St,40.73454567,-73.99074142,18597,Subscriber,1978.0,1
3864,7679,195,9/1/2015 08:46:53,9/1/2015 08:50:09,279,Peck Slip & Front St,40.707873,-74.00166999999999,316,Fulton St & William St,40.70955958,-74.00653609,21440,Subscriber,1978.0,1
3865,7686,237,9/1/2015 08:46:57,9/1/2015 08:50:55,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,18992,Subscriber,1990.0,1
3866,7687,317,9/1/2015 08:46:58,9/1/2015 08:52:15,147,Greenwich St & Warren St,40.71542197,-74.01121978,387,Centre St & Chambers St,40.71273266,-74.0046073,18275,Subscriber,1971.0,1
3867,7689,327,9/1/2015 08:47:00,9/1/2015 08:52:27,508,W 46 St & 11 Ave,40.76341379,-73.99667444,530,11 Ave & W 59 St,40.771522,-73.99054100000001,23477,Subscriber,1989.0,1
3868,7692,503,9/1/2015 08:47:01,9/1/2015 08:55:24,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,325,E 19 St & 3 Ave,40.73624527,-73.98473765,14926,Subscriber,1990.0,1
3869,7693,463,9/1/2015 08:47:02,9/1/2015 08:54:46,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,526,E 33 St & 5 Ave,40.74765947,-73.98490707,15925,Subscriber,1990.0,2
3870,7696,520,9/1/2015 08:47:05,9/1/2015 08:55:45,410,Suffolk St & Stanton St,40.72066442,-73.98517977,127,Barrow St & Hudson St,40.73172428,-74.00674436,23621,Subscriber,1979.0,1
3871,7697,1327,9/1/2015 08:47:05,9/1/2015 09:09:13,310,State St & Smith St,40.68926942,-73.98912867,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,17519,Subscriber,1969.0,1
3872,7698,818,9/1/2015 08:47:05,9/1/2015 09:00:44,536,1 Ave & E 30 St,40.74144387,-73.97536082,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,17258,Subscriber,1968.0,1
3873,7701,575,9/1/2015 08:47:14,9/1/2015 08:56:50,462,W 22 St & 10 Ave,40.74691959,-74.00451887,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19753,Subscriber,1980.0,1
3874,7702,494,9/1/2015 08:47:14,9/1/2015 08:55:29,143,Clinton St & Joralemon St,40.69239502,-73.99337909,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,14698,Subscriber,1976.0,2
3875,7703,820,9/1/2015 08:47:19,9/1/2015 09:01:00,513,W 56 St & 10 Ave,40.768254,-73.988639,505,6 Ave & W 33 St,40.74901271,-73.98848395,21563,Subscriber,1966.0,1
3876,7704,141,9/1/2015 08:47:18,9/1/2015 08:49:40,253,W 13 St & 5 Ave,40.73543934,-73.99453948,223,W 13 St & 7 Ave,40.73781509,-73.99994661,22639,Subscriber,1974.0,1
3877,7706,921,9/1/2015 08:47:19,9/1/2015 09:02:41,525,W 34 St & 11 Ave,40.75594159,-74.0021163,426,West St & Chambers St,40.71754834,-74.01322069,21535,Subscriber,1991.0,2
3878,7708,879,9/1/2015 08:47:21,9/1/2015 09:02:00,164,E 47 St & 2 Ave,40.75323098,-73.97032517,513,W 56 St & 10 Ave,40.768254,-73.988639,14852,Subscriber,1988.0,1
3879,7709,652,9/1/2015 08:47:21,9/1/2015 08:58:14,405,Washington St & Gansevoort St,40.739323,-74.008119,417,Barclay St & Church St,40.71291224,-74.01020234,19982,Subscriber,1964.0,1
3880,7710,1294,9/1/2015 08:47:25,9/1/2015 09:09:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,474,5 Ave & E 29 St,40.7451677,-73.98683077,17619,Subscriber,1987.0,1
3881,7711,351,9/1/2015 08:47:25,9/1/2015 08:53:16,379,W 31 St & 7 Ave,40.749156,-73.9916,546,E 30 St & Park Ave S,40.74444921,-73.98303529,22296,Subscriber,1981.0,1
3882,7713,615,9/1/2015 08:47:29,9/1/2015 08:57:45,507,E 25 St & 2 Ave,40.73912601,-73.97973776,116,W 17 St & 8 Ave,40.74177603,-74.00149746,16659,Subscriber,1992.0,1
3883,7715,384,9/1/2015 08:47:27,9/1/2015 08:53:52,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,505,6 Ave & W 33 St,40.74901271,-73.98848395,22302,Subscriber,1981.0,1
3884,7716,1115,9/1/2015 08:47:28,9/1/2015 09:06:04,503,E 20 St & Park Ave,40.73827428,-73.98751968,352,W 56 St & 6 Ave,40.76340613,-73.97722479,22076,Subscriber,1992.0,1
3885,7718,282,9/1/2015 08:47:29,9/1/2015 08:52:12,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,405,Washington St & Gansevoort St,40.739323,-74.008119,18893,Subscriber,1986.0,2
3886,7719,487,9/1/2015 08:47:31,9/1/2015 08:55:38,493,W 45 St & 6 Ave,40.7568001,-73.98291153,478,11 Ave & W 41 St,40.76030096,-73.99884222,22816,Customer,,0
3887,7725,8217,9/1/2015 08:47:32,9/1/2015 11:04:30,423,W 54 St & 9 Ave,40.76584941,-73.98690506,469,Broadway & W 53 St,40.76344058,-73.98268129,22405,Subscriber,1990.0,1
3888,7726,639,9/1/2015 08:47:35,9/1/2015 08:58:14,173,Broadway & W 49 St,40.76064679,-73.98442659,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,15624,Subscriber,1989.0,2
3889,7729,827,9/1/2015 08:47:35,9/1/2015 09:01:22,466,W 25 St & 6 Ave,40.74395411,-73.99144871,225,W 14 St & The High Line,40.74195138,-74.00803013,22673,Subscriber,1984.0,2
3890,7732,333,9/1/2015 08:47:36,9/1/2015 08:53:10,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,536,1 Ave & E 30 St,40.74144387,-73.97536082,16923,Subscriber,1976.0,2
3891,7734,423,9/1/2015 08:47:38,9/1/2015 08:54:41,362,Broadway & W 37 St,40.75172632,-73.98753523,444,Broadway & W 24 St,40.742354299999995,-73.98915076,23083,Subscriber,1983.0,1
3892,7736,587,9/1/2015 08:47:38,9/1/2015 08:57:25,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,484,W 44 St & 5 Ave,40.75500254,-73.98014437,15875,Subscriber,1983.0,1
3893,7737,339,9/1/2015 08:47:40,9/1/2015 08:53:19,261,Johnson St & Gold St,40.69474881,-73.98362464,418,Front St & Gold St,40.70224,-73.982578,22117,Subscriber,1986.0,2
3894,7738,1174,9/1/2015 08:47:40,9/1/2015 09:07:14,536,1 Ave & E 30 St,40.74144387,-73.97536082,499,Broadway & W 60 St,40.76915505,-73.98191841,19834,Subscriber,1991.0,2
3895,7739,368,9/1/2015 08:47:41,9/1/2015 08:53:49,504,1 Ave & E 15 St,40.73221853,-73.98165557,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,15066,Subscriber,1995.0,1
3896,7740,360,9/1/2015 08:47:41,9/1/2015 08:53:42,3222,Hanson Pl & St Felix St,40.68515959989177,-73.97711366415024,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,22078,Subscriber,1973.0,1
3897,7742,476,9/1/2015 08:47:41,9/1/2015 08:55:37,276,Duane St & Greenwich St,40.71748752,-74.0104554,360,William St & Pine St,40.70717936,-74.00887308,19366,Subscriber,1952.0,1
3898,7745,2072,9/1/2015 08:47:45,9/1/2015 09:22:17,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,427,Bus Slip & State St,40.701907,-74.013942,15531,Subscriber,1990.0,2
3899,7746,421,9/1/2015 08:47:44,9/1/2015 08:54:45,498,Broadway & W 32 St,40.74854862,-73.98808416,524,W 43 St & 6 Ave,40.75527307,-73.98316936,21159,Subscriber,1985.0,1
3900,7750,308,9/1/2015 08:47:47,9/1/2015 08:52:55,495,W 47 St & 10 Ave,40.76269882,-73.99301222,173,Broadway & W 49 St,40.76064679,-73.98442659,23366,Subscriber,1974.0,1
3901,7752,79,9/1/2015 08:47:49,9/1/2015 08:49:09,360,William St & Pine St,40.70717936,-74.00887308,316,Fulton St & William St,40.70955958,-74.00653609,18394,Subscriber,1972.0,1
3902,7754,530,9/1/2015 08:47:50,9/1/2015 08:56:41,403,E 2 St & 2 Ave,40.72502876,-73.99069656,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18343,Subscriber,1981.0,1
3903,7755,813,9/1/2015 08:47:52,9/1/2015 09:01:26,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,505,6 Ave & W 33 St,40.74901271,-73.98848395,23641,Subscriber,1986.0,1
3904,7758,354,9/1/2015 08:47:53,9/1/2015 08:53:47,238,Bank St & Washington St,40.7361967,-74.00859207,426,West St & Chambers St,40.71754834,-74.01322069,17839,Subscriber,1985.0,1
3905,7759,420,9/1/2015 08:47:54,9/1/2015 08:54:55,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,3222,Hanson Pl & St Felix St,40.68515959989177,-73.97711366415024,19480,Customer,,0
3906,7760,572,9/1/2015 08:47:54,9/1/2015 08:57:26,313,Washington Ave & Park Ave,40.69610226,-73.96751037,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,15983,Subscriber,1971.0,2
3907,7762,417,9/1/2015 08:47:59,9/1/2015 08:54:56,237,E 11 St & 2 Ave,40.73047309,-73.98672378,251,Mott St & Prince St,40.72317958,-73.99480012,18940,Subscriber,1992.0,1
3908,7764,186,9/1/2015 08:48:00,9/1/2015 08:51:07,494,W 26 St & 8 Ave,40.74734825,-73.99723551,388,W 26 St & 10 Ave,40.749717753,-74.002950346,21486,Subscriber,1972.0,2
3909,7765,674,9/1/2015 08:48:03,9/1/2015 08:59:17,503,E 20 St & Park Ave,40.73827428,-73.98751968,465,Broadway & W 41 St,40.75513557,-73.98658032,23287,Subscriber,1975.0,1
3910,7766,1825,9/1/2015 08:48:05,9/1/2015 09:18:30,349,Rivington St & Ridge St,40.71850211,-73.98329859,388,W 26 St & 10 Ave,40.749717753,-74.002950346,20197,Subscriber,1979.0,2
3911,7768,509,9/1/2015 08:48:07,9/1/2015 08:56:37,229,Great Jones St,40.72743423,-73.99379025,127,Barrow St & Hudson St,40.73172428,-74.00674436,16858,Customer,,0
3912,7769,1164,9/1/2015 08:48:08,9/1/2015 09:07:32,517,Pershing Square South,40.751581,-73.97791,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18618,Subscriber,1964.0,2
3913,7770,1884,9/1/2015 08:48:08,9/1/2015 09:19:32,517,Pershing Square South,40.751581,-73.97791,355,Bayard St & Baxter St,40.71602118,-73.99974372,14973,Subscriber,1950.0,1
3914,7771,506,9/1/2015 08:48:07,9/1/2015 08:56:34,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17064,Subscriber,1980.0,1
3915,7773,764,9/1/2015 08:48:06,9/1/2015 09:00:51,434,9 Ave & W 18 St,40.74317449,-74.00366443,375,Mercer St & Bleecker St,40.72679454,-73.99695094,20286,Subscriber,1992.0,2
3916,7774,874,9/1/2015 08:48:09,9/1/2015 09:02:44,400,Pitt St & Stanton St,40.71926081,-73.98178024,335,Washington Pl & Broadway,40.72903917,-73.99404649,21023,Subscriber,1972.0,2
3917,7775,458,9/1/2015 08:48:09,9/1/2015 08:55:48,450,W 49 St & 8 Ave,40.76227205,-73.98788205,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,23226,Subscriber,1984.0,1
3918,7776,753,9/1/2015 08:48:09,9/1/2015 09:00:43,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,468,Broadway & W 55 St,40.7652654,-73.98192338,22957,Subscriber,1963.0,1
3919,7777,457,9/1/2015 08:48:10,9/1/2015 08:55:47,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,533,Broadway & W 39 St,40.75299641,-73.98721619,22126,Subscriber,1947.0,1
3920,7778,447,9/1/2015 08:48:11,9/1/2015 08:55:38,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,427,Bus Slip & State St,40.701907,-74.013942,22482,Subscriber,1954.0,1
3921,7779,297,9/1/2015 08:48:13,9/1/2015 08:53:10,500,Broadway & W 51 St,40.76228826,-73.98336183,484,W 44 St & 5 Ave,40.75500254,-73.98014437,23715,Subscriber,1991.0,1
3922,7781,512,9/1/2015 08:48:13,9/1/2015 08:56:45,524,W 43 St & 6 Ave,40.75527307,-73.98316936,164,E 47 St & 2 Ave,40.75323098,-73.97032517,18831,Subscriber,1975.0,2
3923,7782,802,9/1/2015 08:48:13,9/1/2015 09:01:35,482,W 15 St & 7 Ave,40.73935542,-73.99931783,297,E 15 St & 3 Ave,40.734232,-73.986923,16808,Subscriber,1955.0,2
3924,7783,1332,9/1/2015 08:48:13,9/1/2015 09:10:25,482,W 15 St & 7 Ave,40.73935542,-73.99931783,363,West Thames St,40.70834698,-74.01713445,18436,Subscriber,1992.0,1
3925,7784,837,9/1/2015 08:48:14,9/1/2015 09:02:11,266,Avenue D & E 8 St,40.72368361,-73.97574813,382,University Pl & E 14 St,40.73492695,-73.99200509,19937,Subscriber,1988.0,2
3926,7785,682,9/1/2015 08:48:16,9/1/2015 08:59:38,342,Columbia St & Rivington St,40.71739973,-73.98016555,355,Bayard St & Baxter St,40.71602118,-73.99974372,17303,Subscriber,1962.0,2
3927,7786,983,9/1/2015 08:48:16,9/1/2015 09:04:40,508,W 46 St & 11 Ave,40.76341379,-73.99667444,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18671,Subscriber,1961.0,1
3928,7787,1123,9/1/2015 08:48:15,9/1/2015 09:06:59,476,E 31 St & 3 Ave,40.74394314,-73.97966069,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,19916,Customer,,0
3929,7788,377,9/1/2015 08:48:16,9/1/2015 08:54:33,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,24032,Subscriber,1982.0,1
3930,7792,870,9/1/2015 08:48:19,9/1/2015 09:02:50,265,Stanton St & Chrystie St,40.72229346,-73.99147535,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19257,Subscriber,1975.0,1
3931,7794,554,9/1/2015 08:48:21,9/1/2015 08:57:36,3222,Hanson Pl & St Felix St,40.68515959989177,-73.97711366415024,2000,Front St & Washington St,40.70255088,-73.98940236,23456,Subscriber,1983.0,1
3932,7795,784,9/1/2015 08:48:23,9/1/2015 09:01:27,466,W 25 St & 6 Ave,40.74395411,-73.99144871,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,23518,Subscriber,1968.0,1
3933,7796,864,9/1/2015 08:48:28,9/1/2015 09:02:52,505,6 Ave & W 33 St,40.74901271,-73.98848395,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19460,Subscriber,1981.0,1
3934,7799,166,9/1/2015 08:48:27,9/1/2015 08:51:14,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15566,Subscriber,1979.0,1
3935,7802,630,9/1/2015 08:48:31,9/1/2015 08:59:01,511,E 14 St & Avenue B,40.72938685,-73.97772429,546,E 30 St & Park Ave S,40.74444921,-73.98303529,20034,Subscriber,1959.0,1
3936,7804,443,9/1/2015 08:48:33,9/1/2015 08:55:57,533,Broadway & W 39 St,40.75299641,-73.98721619,444,Broadway & W 24 St,40.742354299999995,-73.98915076,23642,Subscriber,1969.0,1
3937,7806,534,9/1/2015 08:48:35,9/1/2015 08:57:30,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.740343200000005,-73.98955109,23877,Subscriber,1975.0,1
3938,7811,465,9/1/2015 08:48:40,9/1/2015 08:56:26,116,W 17 St & 8 Ave,40.74177603,-74.00149746,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,18531,Subscriber,1993.0,1
3939,7812,454,9/1/2015 08:48:41,9/1/2015 08:56:15,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,402,Broadway & E 22 St,40.740343200000005,-73.98955109,24272,Subscriber,1988.0,1
3940,7814,809,9/1/2015 08:48:42,9/1/2015 09:02:11,499,Broadway & W 60 St,40.76915505,-73.98191841,441,E 52 St & 2 Ave,40.756014,-73.967416,18432,Subscriber,1978.0,1
3941,7815,557,9/1/2015 08:48:44,9/1/2015 08:58:01,516,E 47 St & 1 Ave,40.75206862,-73.96784384,524,W 43 St & 6 Ave,40.75527307,-73.98316936,20035,Subscriber,1989.0,1
3942,7816,501,9/1/2015 08:48:45,9/1/2015 08:57:07,266,Avenue D & E 8 St,40.72368361,-73.97574813,297,E 15 St & 3 Ave,40.734232,-73.986923,17426,Subscriber,1992.0,2
3943,7817,766,9/1/2015 08:48:46,9/1/2015 09:01:32,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,348,W Broadway & Spring St,40.72490985,-74.00154702,21992,Subscriber,1983.0,2
3944,7820,732,9/1/2015 08:48:51,9/1/2015 09:01:04,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,510,W 51 St & 6 Ave,40.7606597,-73.98042047,21981,Subscriber,1978.0,1
3945,7821,797,9/1/2015 08:48:50,9/1/2015 09:02:08,341,Stanton St & Mangin St,40.71782143,-73.97628939,504,1 Ave & E 15 St,40.73221853,-73.98165557,24120,Subscriber,1964.0,1
3946,7822,846,9/1/2015 08:48:52,9/1/2015 09:02:58,517,Pershing Square South,40.751581,-73.97791,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21562,Subscriber,1962.0,1
3947,7823,1829,9/1/2015 08:48:52,9/1/2015 09:19:22,517,Pershing Square South,40.751581,-73.97791,392,Jay St & Tech Pl,40.695065,-73.987167,14540,Subscriber,1991.0,1
3948,7824,322,9/1/2015 08:48:52,9/1/2015 08:54:14,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,303,Mercer St & Spring St,40.72362738,-73.99949601,21126,Subscriber,1987.0,1
3949,7827,368,9/1/2015 08:48:55,9/1/2015 08:55:03,513,W 56 St & 10 Ave,40.768254,-73.988639,352,W 56 St & 6 Ave,40.76340613,-73.97722479,16337,Subscriber,1978.0,1
3950,7828,302,9/1/2015 08:48:55,9/1/2015 08:53:57,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,297,E 15 St & 3 Ave,40.734232,-73.986923,16594,Subscriber,1996.0,2
3951,7831,398,9/1/2015 08:48:59,9/1/2015 08:55:38,458,11 Ave & W 27 St,40.751396,-74.00522600000001,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,23016,Subscriber,1986.0,1
3952,7833,757,9/1/2015 08:49:01,9/1/2015 09:01:38,454,E 51 St & 1 Ave,40.75455731,-73.96592976,173,Broadway & W 49 St,40.76064679,-73.98442659,17417,Subscriber,1962.0,1
3953,7834,373,9/1/2015 08:49:01,9/1/2015 08:55:14,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,391,Clark St & Henry St,40.69760127,-73.99344559,23722,Subscriber,1987.0,2
3954,7835,194,9/1/2015 08:49:02,9/1/2015 08:52:17,524,W 43 St & 6 Ave,40.75527307,-73.98316936,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18508,Subscriber,1986.0,1
3955,7837,2760,9/1/2015 08:49:03,9/1/2015 09:35:04,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,173,Broadway & W 49 St,40.76064679,-73.98442659,23913,Subscriber,1983.0,1
3956,7838,586,9/1/2015 08:49:04,9/1/2015 08:58:50,168,W 18 St & 6 Ave,40.73971301,-73.99456405,533,Broadway & W 39 St,40.75299641,-73.98721619,23297,Subscriber,1969.0,1
3957,7839,364,9/1/2015 08:49:05,9/1/2015 08:55:10,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,238,Bank St & Washington St,40.7361967,-74.00859207,21465,Subscriber,1986.0,2
