Trip_no,VendorID,PU_hour,DO_hour,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Trip_type
8973,2,19,19,N,1,-73.94950867,40.68021011,-73.90457153,40.66520691,1,3.41,15,1,0.5,1,0, ,0.3,17.8,1
8974,2,19,19,N,1,-73.95359039,40.78804016,-73.94889069,40.80324173,1,1.4,6.5,1,0.5,0,0, ,0.3,8.3,1
8975,2,19,19,N,1,-73.86379242,40.7329483,-73.8218689,40.71421814,1,3.24,14,1,0.5,2,0, ,0.3,17.8,1
8976,2,19,19,N,1,-73.94759369,40.80111694,-73.97394562,40.76133728,1,5.15,21,1,0.5,3,0, ,0.3,25.8,1
8977,2,19,19,N,1,-73.99069214,40.70248795,-73.99481201,40.75254822,2,5.46,28.5,1,0.5,0,0, ,0.3,30.3,1
8978,2,19,19,N,1,-73.95401001,40.7295723,-73.95130157,40.74311829,1,1.25,6.5,1,0.5,1.66,0, ,0.3,9.96,1
8979,2,19,19,N,1,-73.94968414,40.82761383,-73.97414398,40.78341293,1,3.47,14,1,0.5,3.16,0, ,0.3,18.96,1
8980,2,19,19,N,1,-73.82836914,40.76000595,-73.82514954,40.76579285,1,0.98,11,1,0.5,0,0, ,0.3,12.8,1
8981,2,19,19,N,1,-73.87667847,40.74843597,-73.87702179,40.76160431,1,1.04,6,1,0.5,0,0, ,0.3,7.8,1
8982,2,19,19,N,1,-73.94945526,40.80218887,-73.94544983,40.8268013,1,2.25,10.5,1,0.5,0,0, ,0.3,12.3,1
8983,2,19,19,N,1,-73.9493866,40.79369354,-73.96499634,40.81000519,1,1.89,11,1,0.5,3.2,0, ,0.3,16,1
8984,2,19,19,N,1,-73.9600296,40.65659332,-73.93989563,40.66007614,1,1.26,6.5,1,0.5,0,0, ,0.3,8.3,1
8985,2,19,19,N,1,-73.93144989,40.67972565,-73.93903351,40.69579697,1,1.38,7,1,0.5,2.2,0, ,0.3,11,1
8986,2,19,19,N,1,-73.92015839,40.81679535,-73.92808533,40.83255768,1,1.54,9,1,0.5,0,0, ,0.3,10.8,1
8987,2,19,19,N,1,-73.91129303,40.67192841,-73.92386627,40.69060516,1,1.59,11.5,1,0.5,0,0, ,0.3,13.3,1
8988,2,19,19,N,1,-73.92285156,40.8262558,-73.92073822,40.83007813,1,0.18,3.5,1,0.5,0,0, ,0.3,5.3,1
8989,2,19,19,N,1,-73.94134521,40.79354095,-73.94809723,40.80115891,1,1.04,7,1,0.5,1.76,0, ,0.3,10.56,1
8990,2,19,19,N,1,-73.90349579,40.74581909,-73.89589691,40.7378006,1,1.01,8,1,0.5,0,0, ,0.3,9.8,1
8991,1,19,19,N,1,-73.86352539,40.73223877,-73.86476898,40.72086716,1,0.9,6,1,0.5,0,0, ,0.3,7.8,1
8992,2,19,19,N,1,-73.91629028,40.75765228,-73.91398621,40.75429535,2,0.34,3.5,1,0.5,0,0, ,0.3,5.3,1
8993,1,19,19,N,1,-73.91171265,40.76792526,-73.91836548,40.75975037,1,0.6,4.5,1,0.5,0,0, ,0.3,6.3,1
8994,1,19,19,N,1,-73.87554169,40.73554993,-73.91656494,40.74311066,2,2.2,11.5,1,0.5,0,0, ,0.3,13.3,1
8995,1,19,19,N,1,-73.96960449,40.68951416,-73.98084259,40.68980789,1,0.6,3.5,1,0.5,1.05,0, ,0.3,6.35,1
8996,2,19,19,N,1,-73.91124725,40.67244339,-73.91049957,40.68107605,1,0.46,5,1,0.5,0,0, ,0.3,6.8,1
8997,2,19,19,N,1,-73.90329742,40.67771912,-73.92324829,40.75511551,1,10.81,37.5,1,0.5,2.5,0, ,0.3,41.8,1
8998,1,19,19,N,1,-73.98717499,40.66799545,-73.98056793,40.67211533,1,0.6,5,1,0.5,0,0, ,0.3,6.8,1
8999,2,19,19,N,1,-73.92527008,40.74415588,-73.9593277,40.74367142,1,1.99,10,1,0.5,0,0, ,0.3,11.8,1
9000,2,19,19,N,1,-73.93521118,40.66368866,-73.99860382,40.72123337,1,6.21,27,1,0.5,7.2,0, ,0.3,36,1
9001,2,19,19,N,1,-73.91468811,40.75309372,-73.94083405,40.74848938,1,1.64,11,1,0.5,3.2,0, ,0.3,16,1
9002,2,19,19,N,1,-73.98265839,40.68825531,-73.99238586,40.68387222,1,1.4,7,1,0.5,0,0, ,0.3,8.8,1
9003,2,19,17,N,1,-73.95800018,40.60881424,-74.00200653,40.64628601,1,4.53,18,1,0.5,0,0, ,0.3,19.8,1
9004,2,19,19,N,1,-73.91696167,40.76138687,-73.91325378,40.76593018,5,0.36,3.5,1,0.5,0,0, ,0.3,5.3,1
9005,2,19,19,N,1,-73.95230865,40.78981781,-73.94334412,40.79605103,1,0.79,5.5,1,0.5,0,0, ,0.3,7.3,1
9006,2,19,19,N,1,-73.99021149,40.70245743,-74.01087952,40.71099472,1,2.02,9,1,0.5,0,0, ,0.3,10.8,1
9007,2,19,19,N,1,-73.95001984,40.79281235,-73.95879364,40.80150604,2,1.01,6,1,0.5,1,0, ,0.3,8.8,1
9008,2,19,19,N,1,-73.95049286,40.82623291,-73.92189789,40.83153534,1,2.23,13.5,1,0.5,3,0, ,0.3,18.3,1
9009,2,19,19,N,1,-73.98965454,40.70252228,-73.94189453,40.68198776,1,3.86,15.5,1,0.5,0,0, ,0.3,17.3,1
9010,2,19,19,N,1,-73.91957855,40.81499863,-73.86408234,40.83246231,1,4.39,18,1,0.5,0,0, ,0.3,19.8,1
9011,2,19,19,N,1,-73.89056396,40.74633026,-73.91426086,40.78363419,1,3.53,13.5,1,0.5,0,0, ,0.3,15.3,1
9012,2,19,19,N,1,-73.8694458,40.73412704,-73.84729004,40.69695282,5,3.23,14,1,0.5,2,0, ,0.3,17.8,1
9013,2,19,19,N,1,-73.94456482,40.68015289,-73.93528748,40.68402863,1,0.86,6,1,0.5,0,0, ,0.3,7.8,1
9014,1,19,19,N,1,-73.97647858,40.68977737,-74.00294495,40.67329025,1,2.3,11.5,1,0.5,0,0, ,0.3,13.3,1
9015,2,19,19,N,1,-73.8959198,40.74633026,-73.87605286,40.74391556,6,1.18,7,1,0.5,1.2,0, ,0.3,10,1
9016,2,19,19,N,1,-73.9421463,40.83775711,-73.9584198,40.81012344,5,2.25,10,1,0.5,2.36,0, ,0.3,14.16,1
9017,2,19,19,N,1,-73.99266052,40.68901825,-73.97374725,40.68777847,1,1.26,9,1,0.5,2.16,0, ,0.3,12.96,1
9018,2,19,19,N,1,-73.82627869,40.76003647,-73.84106445,40.78801346,1,2.61,11,1,0.5,0,0, ,0.3,12.8,1
9019,2,19,19,N,1,-73.91890717,40.7429657,-73.8741684,40.74794388,1,2.41,13,1,0.5,0,0, ,0.3,14.8,1
9020,2,19,19,N,1,-73.95402527,40.80617523,-73.92066193,40.8273735,1,2.8,16,1,0.5,0,0, ,0.3,17.8,1
9021,2,19,19,N,1,-73.86917877,40.73382187,-73.81780243,40.76535797,1,5.58,22,1,0.5,0,0, ,0.3,23.8,1
9022,2,19,19,N,1,-73.94476318,40.81396103,-73.93843079,40.82714081,1,1.31,7.5,1,0.5,0,0, ,0.3,9.3,1
9023,2,19,19,N,1,-73.91196442,40.77522659,-73.91732025,40.76714706,1,1.13,8.5,1,0.5,0,0, ,0.3,10.3,1
9024,2,19,19,N,1,-73.93910217,40.80558395,-73.9467926,40.83494568,1,2.83,15,1,0.5,5.04,0, ,0.3,21.84,1
9025,2,19,19,N,1,-73.94755554,40.83016586,-73.97425842,40.75059509,1,8.79,28,1,0.5,0,0, ,0.3,29.8,1
9026,2,19,19,N,1,-73.95459747,40.81158447,-73.96157074,40.81285858,1,0.61,4.5,1,0.5,1.26,0, ,0.3,7.56,1
9027,1,19,19,N,1,-73.88381195,40.74666595,-73.89479828,40.75522232,1,1.3,8,1,0.5,0,0, ,0.3,9.8,1
9028,2,19,19,N,1,-73.90441895,40.8795166,-73.91152954,40.8919487,1,1.57,7,1,0.5,1.76,0, ,0.3,10.56,1
9029,2,19,19,N,1,-73.84429169,40.72088623,-73.85175323,40.73225021,2,0.97,6.5,1,0.5,0,0, ,0.3,8.3,1
9030,2,19,19,N,1,-73.84430695,40.72134399,-73.81902313,40.70984268,1,1.59,8,1,0.5,0,0, ,0.3,9.8,1
9031,2,19,19,N,1,-73.96007538,40.80827332,-73.96720886,40.80371857,1,0.63,5,1,0.5,1.36,0, ,0.3,8.16,1
9032,2,19,19,N,1,-73.9638443,40.80801773,-73.98682404,40.76269531,1,4.83,25.5,1,0.5,5.46,0, ,0.3,32.76,1
9033,1,19,19,N,1,-73.96321869,40.71686935,-74.00214386,40.70919037,1,4.9,19,1,0.5,0,0, ,0.3,20.8,1
9034,2,19,19,N,1,-73.94578552,40.68024445,-73.94868469,40.6923027,1,0.87,5,1,0.5,0,0, ,0.3,6.8,1
9035,2,19,19,N,1,-73.90339661,40.81893921,-73.923172,40.8087883,1,1.53,7,1,0.5,0,0, ,0.3,8.8,1
9036,2,19,19,N,1,-73.95249939,40.72839737,-73.78287506,40.6439476,1,17.89,50.5,1,0.5,10.46,0, ,0.3,62.76,1
9037,2,19,19,N,1,-73.98181152,40.66697693,-73.9777832,40.68466949,1,1.4,8,1,0.5,0,0, ,0.3,9.8,1
9038,2,19,19,N,1,-73.92769623,40.67553329,-73.87029266,40.67566299,1,3.38,14.5,1,0.5,0,0, ,0.3,16.3,1
9039,2,19,19,N,1,-73.82905579,40.75986099,-73.78154755,40.75752258,1,3.3,17.5,1,0.5,0,0, ,0.3,19.3,1
9040,2,19,19,N,1,-73.93621063,40.66375732,-73.933815,40.64183044,1,1.91,10,1,0.5,0.12,0, ,0.3,11.92,1
9041,2,19,19,N,1,-73.95259857,40.81064606,-73.86229706,40.81761551,1,6.32,23.5,1,0.5,5.06,0, ,0.3,30.36,1
9042,2,19,19,N,1,-73.94957733,40.67897797,-73.95057678,40.72386169,1,4.28,15.5,1,0.5,3,0, ,0.3,20.3,1
9043,2,19,19,N,1,-73.92275238,40.76867676,-73.80001068,40.70262527,1,9.67,31,1,0.5,0,0, ,0.3,32.8,1
9044,2,19,19,N,1,-73.94355774,40.81049728,-73.98236847,40.77474594,1,3.77,16,1,0.5,0,0, ,0.3,17.8,1
9045,1,19,19,N,1,-73.97595978,40.68402481,-73.99526215,40.68214798,1,1.6,8.5,1,0.5,0,0, ,0.3,10.3,1
9046,2,19,19,N,1,-73.86249542,40.74995804,-73.86672974,40.75833893,1,1.26,8,1,0.5,0,0, ,0.3,9.8,1
9047,2,19,19,N,1,-73.93901825,40.80576324,-73.9546814,40.80498886,1,1.18,6.5,1,0.5,0,0, ,0.3,8.3,1
9048,2,19,19,N,1,-73.91780853,40.77001953,-73.87309265,40.77414703,1,2.87,10.5,1,0.5,0,0, ,0.3,12.3,1
9049,2,19,19,N,1,-73.94061279,40.83964539,-73.94184113,40.82475662,1,1.54,9,1,0.5,1.2,0, ,0.3,12,1
9050,2,19,19,N,1,-73.93819427,40.84722519,-73.93963623,40.79853058,1,4.72,18.5,1,0.5,0,0, ,0.3,20.3,1
9051,2,19,19,N,1,-73.97820282,40.67083359,-73.98082733,40.66791916,1,0.27,4,1,0.5,3,0, ,0.3,8.8,1
9052,2,19,19,N,1,-73.89099884,40.74700165,-73.86859131,40.74625015,1,1.26,9.5,1,0.5,0,0, ,0.3,11.3,1
9053,1,19,19,N,1,-73.94545746,40.80778122,-73.92365265,40.82505417,1,2.1,10.5,1,0.5,0,0, ,0.3,12.3,1
9054,2,19,19,N,1,-73.95214844,40.79008865,-73.95160675,40.78276062,1,0.93,6.5,1,0.5,1.7,0, ,0.3,10,1
9055,2,19,19,N,1,-73.93896484,40.81688309,-73.94526672,40.80856705,1,1.05,6.5,1,0.5,0,0, ,0.3,8.3,1
9056,2,19,19,N,1,-73.89186096,40.7488327,-73.88201141,40.75790787,1,0.96,8,1,0.5,0,0, ,0.3,9.8,1
9057,2,19,19,N,1,-73.94773865,40.7146225,-73.96096802,40.71434784,2,0.77,6,1,0.5,1.56,0, ,0.3,9.36,1
9058,2,19,19,N,1,-73.95381927,40.66654587,-73.96625519,40.67434311,2,1.02,6.5,1,0.5,1.66,0, ,0.3,9.96,1
9059,1,19,19,N,1,-73.99416351,40.70236969,-73.9765625,40.66952896,1,3.1,14,1,0.5,3.15,0, ,0.3,18.95,1
9060,2,19,19,N,1,-73.96678162,40.71149826,-73.96383667,40.71788788,1,0.57,4,1,0.5,0,0, ,0.3,5.8,1
9061,1,19,19,N,1,-73.899086,40.74601746,-73.88352966,40.74688339,1,0.9,6.5,0,0.5,0,0, ,0.3,7.3,1
9062,2,19,19,N,1,-73.87722015,40.73747253,-73.86769867,40.73872375,1,0.55,4,1,0.5,0,0, ,0.3,5.8,1
9063,1,19,19,N,1,-73.93887329,40.80586243,-73.96824646,40.79997635,1,2.3,10.5,1,0.5,3.05,0, ,0.3,15.35,1
9064,2,19,19,N,1,-73.86953735,40.74937057,-73.87094879,40.76013184,2,1,6.5,1,0.5,0,0, ,0.3,8.3,1
9065,2,19,19,N,1,-73.91777039,40.77003479,-73.86516571,40.77067566,1,3.63,12.5,1,0.5,0.7,0, ,0.3,15,1
9066,2,19,19,N,1,-73.95920563,40.74232101,-74.00180054,40.71753693,1,6.81,26,1,0.5,3,5.54, ,0.3,36.34,1
9067,2,19,19,N,1,-73.92650604,40.82818604,-73.92380524,40.8368454,2,0.81,5,1,0.5,0,0, ,0.3,6.8,1
9068,2,19,19,N,1,-73.95729065,40.71753311,-73.9553833,40.72288513,1,0.7,6,1,0.5,0,0, ,0.3,7.8,1
9069,2,19,19,N,1,-73.98171997,40.66664124,-73.97888947,40.68671036,2,1.59,8.5,1,0.5,0,0, ,0.3,10.3,1
9070,2,19,19,N,1,-73.90167236,40.74077988,-73.83357239,40.7613945,1,8.63,27,1,0.5,7.2,0, ,0.3,36,1
9071,1,19,19,N,1,-73.92641449,40.81056595,-73.93888855,40.80586243,1,0.9,6,1,0.5,0,0, ,0.3,7.8,1
9072,2,19,19,N,1,-73.98783112,40.69010544,-73.95674133,40.66569901,1,2.98,15,1,0.5,0,0, ,0.3,16.8,1
9073,1,19,19,N,1,-73.9493103,40.828228,-73.94655609,40.81153107,1,1.5,8.5,1,0.5,0,0, ,0.3,10.3,1
9074,2,19,19,N,1,-73.98282623,40.70216751,-73.9912262,40.68611145,5,1.63,8.5,1,0.5,2.06,0, ,0.3,12.36,1
9075,2,19,19,N,1,-73.99114227,40.69249344,-73.935112,40.69019318,1,3.93,16.5,1,0.5,3.66,0, ,0.3,21.96,1
9076,2,19,19,N,1,-73.95440674,40.78969193,-73.95494843,40.77573395,1,1.29,6.5,1,0.5,1.66,0, ,0.3,9.96,1
9077,1,19,19,N,1,-73.89225769,40.76867294,-73.90860748,40.77791214,1,1.4,7,1,0.5,0,0, ,0.3,8.8,1
9078,2,19,19,N,1,-73.91118622,40.77581024,-73.9261322,40.74430847,2,2.67,13.5,1,0.5,4.59,0, ,0.3,19.89,1
9079,2,19,19,N,1,-73.97782135,40.68476868,-73.98542023,40.67673874,1,1.37,8.5,1,0.5,0,0, ,0.3,10.3,1
9080,2,19,19,N,1,-73.98016357,40.67687607,-73.97114563,40.67625809,1,0.76,5,1,0.5,0,0, ,0.3,6.8,1
9081,2,19,19,N,1,-73.93595886,40.82025909,-73.92906952,40.81223297,1,0.95,6.5,1,0.5,0,0, ,0.3,8.3,1
9082,2,19,19,N,1,-73.94886017,40.80321884,-73.97563934,40.76073837,2,3.44,15.5,1,0.5,3.46,0, ,0.3,20.76,1
9083,2,19,19,N,1,-73.89823914,40.74607849,-73.97904205,40.75279999,1,5.8,27,1,0.5,3,0, ,0.3,31.8,1
9084,2,19,19,N,1,-73.99765015,40.67879486,-73.95259857,40.72523117,1,6.54,20,1,0.5,0,0, ,0.3,21.8,1
9085,1,19,19,N,1,-73.89571381,40.8666687,-73.89302063,40.86376953,1,0.5,4.5,1,0.5,0,0, ,0.3,6.3,1
9086,2,19,19,N,1,-73.98968506,40.7024231,-73.99687958,40.6908989,5,1.45,7,1,0.5,1.76,0, ,0.3,10.56,1
9087,2,19,19,N,1,-73.95230865,40.79831314,-73.96962738,40.79742432,1,1.3,7,1,0.5,0,0, ,0.3,8.8,1
9088,2,19,19,N,1,-73.86321259,40.73155594,-73.81315613,40.7269783,1,3.84,13,1,0.5,0,0, ,0.3,14.8,1
9089,2,19,19,N,1,-73.99235535,40.69451141,-73.98531342,40.72746277,1,3.01,14.5,1,0.5,0,0, ,0.3,16.3,1
9090,1,19,19,N,1,-73.89002991,40.74695587,-73.89224243,40.77506256,1,2.7,10.5,1,0.5,0,0, ,0.3,12.3,1
9091,1,19,19,Y,1,-73.93845367,40.8061142,-73.9519577,40.7734108,2,2.8,11,1,0.5,2.55,0, ,0.3,15.35,1
9092,2,19,19,N,1,-73.91517639,40.76376724,-73.89996338,40.75779724,1,1.19,6.5,1,0.5,0,0, ,0.3,8.3,1
9093,2,19,19,N,1,-73.93209076,40.79546356,-73.96448517,40.75811386,1,3.83,14.5,1,0.5,0,0, ,0.3,16.3,1
9094,1,19,19,N,1,-73.94747925,40.79097748,-73.93566895,40.79565048,1,1.2,7.5,1,0.5,1.85,0, ,0.3,11.15,1
9095,2,19,19,N,1,-73.95191956,40.79015732,-73.92445374,40.80980301,1,2.48,12.5,1,0.5,3.58,0, ,0.3,17.88,1
9096,2,19,19,N,1,-73.92433929,40.65878296,-73.98822784,40.72188187,1,7.08,29,1,0.5,0,0, ,0.3,30.8,1
9097,2,19,19,N,1,-73.80760193,40.70027542,-73.79395294,40.68858337,1,1.14,7,1,0.5,1,0, ,0.3,9.8,1
9098,2,19,19,N,1,-73.99623108,40.6815033,-74.00588226,40.67776108,1,0.93,6.5,1,0.5,0,0, ,0.3,8.3,1
9099,2,19,19,N,1,-73.8891983,40.75525665,-73.91812134,40.75469589,1,1.56,8,1,0.5,1.96,0, ,0.3,11.76,1
9100,2,19,19,N,1,-73.91973114,40.82577515,-73.91860199,40.83610153,1,1.1,6,1,0.5,0,0, ,0.3,7.8,1
9101,2,19,19,N,1,-73.94800568,40.78680038,-73.94284821,40.79002762,1,0.54,4,1,0.5,0.8,0, ,0.3,6.6,1
9102,1,19,19,N,1,-73.94302368,40.79387283,-73.88524628,40.81386185,1,4.4,18,1,0.5,0,0, ,0.3,19.8,1
9103,2,19,19,N,1,-73.84433746,40.72137833,-73.81439209,40.7265358,1,2.51,9.5,1,0.5,0,0, ,0.3,11.3,1
9104,1,19,19,N,1,-73.9490509,40.63423538,-73.99331665,40.68247986,1,5.6,22.5,1,0.5,4.85,0, ,0.3,29.15,1
9105,2,19,19,N,1,-73.923172,40.81695175,-73.93775177,40.84073639,1,2.59,17,1,0.5,0,0, ,0.3,18.8,1
9106,2,19,19,N,1,-73.96168518,40.80583572,-74.0068512,40.73978043,1,6.21,26,1,0.5,2,0, ,0.3,29.8,1
9107,2,19,19,N,1,-73.97962189,40.68248367,-73.98027039,40.61962128,2,5.32,18,1,0.5,4.2,0, ,0.3,24,1
9108,1,19,19,N,1,-73.95048523,40.67142487,-73.95041656,40.67103195,1,0.1,2.5,1,0.5,0,0, ,0.3,4.3,1
9109,2,19,19,N,1,-73.99302673,40.68824387,-73.99233246,40.67640686,1,0.99,5.5,1,0.5,0,0, ,0.3,7.3,1
9110,1,19,19,N,1,-73.91364288,40.83854294,-73.91629028,40.85454559,1,1.5,9,1,0.5,0,0, ,0.3,10.8,1
9111,2,19,19,N,1,-73.96513367,40.71436691,-73.96274567,40.68790436,1,2.18,11,1,0.5,2.56,0, ,0.3,15.36,1
9112,2,19,19,N,1,-73.95856476,40.81010818,-73.97888947,40.78311157,1,2.47,12,1,0.5,2.76,0, ,0.3,16.56,1
9113,2,19,19,N,1,-73.94703674,40.79672623,-73.94321442,40.80851364,1,0.97,6,1,0.5,0,0, ,0.3,7.8,1
9114,2,19,19,N,1,-73.94263458,40.84125519,-73.9553299,40.82004929,1,1.66,9.5,1,0.5,2.26,0, ,0.3,13.56,1
9115,1,19,19,N,1,-73.96718597,40.63988113,-73.98548889,40.67818451,1,3.6,13.5,1,0.5,2,0, ,0.3,17.3,1
9116,2,19,19,N,1,-73.94739532,40.80099106,-73.93205261,40.7955513,1,0.95,7,1,0.5,0,0, ,0.3,8.8,1
9117,2,19,19,N,1,-73.98591614,40.68970108,-73.97434998,40.69576645,1,1.18,6.5,1,0.5,0,0, ,0.3,8.3,1
9118,2,19,19,N,1,-73.87072754,40.73400116,-73.87465668,40.74115753,1,0.56,4.5,1,0.5,0,0, ,0.3,6.3,1
9119,2,19,19,N,1,-73.94025421,40.82516861,-73.92258453,40.81767273,1,1.3,9,1,0.5,0,0, ,0.3,10.8,1
9120,2,19,19,N,1,-73.95222473,40.80347824,-73.94835663,40.81628799,1,1.02,9.5,1,0.5,0,0, ,0.3,11.3,1
9121,1,19,19,N,1,-73.95592499,40.8020401,-73.98238373,40.77524567,1,2.6,11,1,0.5,2.56,0, ,0.3,15.36,1
9122,2,19,19,N,1,-73.96492004,40.80641174,-73.95837402,40.81526184,1,0.71,5,1,0.5,1,0, ,0.3,7.8,1
9123,2,19,19,N,1,-73.95294952,40.81031799,-73.94624329,40.80474091,1,0.68,4.5,1,0.5,1.26,0, ,0.3,7.56,1
9124,2,19,19,N,1,-73.95681763,40.81090164,-73.96452332,40.80332565,1,0.75,5,1,0.5,1.36,0, ,0.3,8.16,1
9125,2,19,19,N,1,-73.90275574,40.74627304,-73.91309357,40.76304626,2,1.59,7,1,0.5,2.2,0, ,0.3,11,1
9126,2,19,19,N,1,-73.92378998,40.76112747,-73.91317749,40.75753784,1,0.74,5.5,1,0.5,1.82,0, ,0.3,9.12,1
9127,1,19,19,N,1,-73.95645142,40.67482376,-73.98706055,40.69649124,1,3.2,14,1,0.5,3.15,0, ,0.3,18.95,1
9128,1,19,19,N,1,-73.94834137,40.80134583,-73.95175934,40.81172943,2,1,7,1,0.5,0,0, ,0.3,8.8,1
9129,2,19,19,N,1,-74.00414276,40.65466309,-73.95593262,40.73726273,1,9.04,28.5,1,0.5,3,0, ,0.3,33.3,1
9130,1,19,19,Y,1,-73.95308685,40.71671677,-73.99861908,40.72851563,1,3.5,20,1,0.5,4.35,0, ,0.3,26.15,1
9131,1,19,19,N,1,-73.92658234,40.68450546,-73.94202423,40.67726135,4,1.3,9.5,1,0.5,0,0, ,0.3,11.3,1
9132,2,19,19,N,1,-73.89878845,40.86229324,-73.92424011,40.86511612,1,1.5,17,1,0.5,0,0, ,0.3,18.8,1
9133,2,19,19,N,1,-73.9172287,40.76142502,-73.9282074,40.76714325,1,0.63,5,1,0.5,0,0, ,0.3,6.8,1
9134,2,19,19,N,1,-73.98334503,40.6647377,-73.97345734,40.67274475,1,0.87,6,1,0.5,0,0, ,0.3,7.8,1
9135,2,19,19,N,1,-73.95334625,40.79860687,-73.95411682,40.7804451,1,1.63,7.5,1,0.5,0,0, ,0.3,9.3,1
9136,2,19,19,N,1,-73.81572723,40.70037842,-73.84140015,40.72161484,1,2.68,14,1,0.5,0,0, ,0.3,15.8,1
9137,2,19,19,N,1,-73.98771667,40.69030762,-73.98491669,40.7203331,1,2.94,13.5,1,0.5,3.06,0, ,0.3,18.36,1
9138,2,19,19,N,1,-73.92590332,40.77325058,-73.97507477,40.7417717,1,4.91,20,1,0.5,5.47,5.54, ,0.3,32.81,1
9139,2,19,19,N,1,-73.91212463,40.77531433,-73.91771698,40.7799263,1,0.7,4.5,1,0.5,0,0, ,0.3,6.3,1
9140,2,19,19,N,1,-73.93901062,40.80547714,-73.95417786,40.8131485,1,1.31,10,1,0.5,0,0, ,0.3,11.8,1
9141,2,19,19,N,1,-73.97769928,40.68431854,-73.98820496,40.68981552,5,2,17.5,1,0.5,0,0, ,0.3,19.3,1
9142,1,19,19,N,1,-73.93834686,40.65139771,-73.94966125,40.67612457,1,2.3,10.5,1,0.5,0,0, ,0.3,12.3,1
9143,2,19,19,N,1,-73.94236755,40.78640366,-73.93191528,40.79542923,1,0.98,5,1,0.5,1.36,0, ,0.3,8.16,1
9144,2,19,19,N,1,-73.94589996,40.80145645,-73.96372223,40.81120682,1,1.6,8,1,0.5,0,0, ,0.3,9.8,1
9145,2,19,19,N,1,-73.93897247,40.80519867,-73.95032501,40.77647781,1,2.64,12,1,0.5,2.76,0, ,0.3,16.56,1
9146,2,19,19,N,1,-73.8302002,40.71372604,-73.81976318,40.71598816,1,0.47,4,1,0.5,0,0, ,0.3,5.8,1
9147,2,19,19,N,1,-73.99780273,40.63857269,-73.98171997,40.64710236,1,0.94,5,1,0.5,0,0, ,0.3,6.8,1
9148,2,19,19,N,1,-73.88153076,40.74223328,-73.8743515,40.74010468,2,1,7.5,1,0.5,0,0, ,0.3,9.3,1
9149,2,19,19,N,1,-73.98026276,40.67635727,-73.99824524,40.68209076,1,1.42,7,0.5,0.5,0,0, ,0.3,8.3,1
9150,2,19,19,N,1,-73.90291595,40.74642181,-73.91267395,40.76285553,1,1.59,7.5,1,0.5,1.86,0, ,0.3,11.16,1
9151,2,19,19,N,1,-73.83018494,40.71347427,-73.83486938,40.70678329,5,0.9,6,1,0.5,0,0, ,0.3,7.8,1
9152,2,19,19,N,1,-73.84433746,40.72153091,-73.8615036,40.70991516,1,1.41,8.5,1,0.5,0,0, ,0.3,10.3,1
9153,2,19,19,N,1,-73.94114685,40.83394623,-73.94485474,40.80866241,1,2.16,10.5,1,0.5,2.46,0, ,0.3,14.76,1
9154,2,19,19,N,1,-73.84454346,40.72144318,-73.81591034,40.68204117,1,3.74,13.5,1,0.5,0,0, ,0.3,15.3,1
9155,2,19,19,N,1,-73.94538116,40.81285858,-73.99875641,40.74965668,1,6.82,28.5,1,0.5,2,0, ,0.3,32.3,1
9156,2,19,19,N,1,-73.94439697,40.81457138,-73.95288086,40.80662155,2,0.86,5,1,0.5,1.36,0, ,0.3,8.16,1
9157,2,19,19,N,1,-73.94850159,40.71411514,-73.94158936,40.71931076,1,0.85,5.5,1,0.5,1,0, ,0.3,8.3,1
9158,2,19,19,N,1,-73.94480896,40.79169846,-73.95375061,40.78859711,1,0.84,6,1,0.5,1.2,0, ,0.3,9,1
9159,1,19,19,N,1,-73.91735077,40.76232529,-73.92720795,40.7528801,1,0.9,6.5,1,0.5,2.45,0, ,0.3,10.75,1
9160,2,19,19,N,1,-73.83040619,40.75954819,-73.86215973,40.7635231,1,2.27,9.5,1,0.5,0,0, ,0.3,11.3,1
9161,2,19,19,N,1,-73.93453217,40.66368484,-73.98963165,40.66363144,1,5.23,21.5,1,0.5,0,0, ,0.3,23.3,1
9162,1,19,19,N,1,-73.9997406,40.68344116,-73.99899292,40.67595291,2,0.7,4.5,1,0.5,0,0, ,0.3,6.3,1
9163,2,19,19,N,1,-73.97091675,40.68484116,-73.96131897,40.68550491,5,0.76,5,1,0.5,1.7,0, ,0.3,8.5,1
9164,2,19,19,N,1,-73.96149445,40.67800522,-73.97466278,40.68069839,1,0.74,5,1,0.5,1.36,0, ,0.3,8.16,1
9165,2,19,19,N,1,-73.91127014,40.77554703,-73.91709137,40.77874374,1,0.55,5,1,0.5,0,0, ,0.3,6.8,1
9166,2,19,19,N,1,-73.9217453,40.76665497,-73.91801453,40.7602005,1,0.58,6.5,1,0.5,0,0, ,0.3,8.3,1
9167,2,19,19,N,1,-73.94017029,40.74573135,-73.98946381,40.73352814,1,3.95,17,1,0.5,4.87,5.54, ,0.3,29.21,1
9168,2,19,19,N,1,-73.99578094,40.68734741,-74.00065613,40.72213745,1,3.55,18.5,1,0.5,3,0, ,0.3,23.3,1
